repeat,effect_size,severity,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
33,0.0,0.25,source,0.12263833723095299,0.002,1.0,140.90433661216002,180.0,2.2260233751556022,1.0
33,0.0,0.25,target,0.10991454664690042,0.012,1.0,180.0,147.4093801209397,1.0,2.0724636878173373
33,0.0,0.25,both,0.07057076638633251,0.93,0.0,140.90433661216002,147.4093801209397,2.2260233751556022,2.0724636878173373
33,0.0,0.25,crump,0.1491503630592101,0.002,1.0,179.0,170.0,1.0,1.0
33,0.15,0.25,unweighted,0.16710705113549762,0.002,1.0,180.0,180.0,1.0,1.0
33,0.15,0.25,source,0.12884065669304398,0.002,1.0,140.90433661216002,180.0,2.2260233751556022,1.0
33,0.15,0.25,target,0.11878975025248281,0.004,1.0,180.0,147.4093801209397,1.0,2.0724636878173373
33,0.15,0.25,both,0.0773122730686588,0.768,0.0,140.90433661216002,147.4093801209397,2.2260233751556022,2.0724636878173373
33,0.15,0.25,crump,0.15729945415914337,0.002,1.0,179.0,170.0,1.0,1.0
33,0.3,0.25,unweighted,0.17659441967687853,0.002,1.0,180.0,180.0,1.0,1.0
33,0.3,0.25,source,0.13733479655276135,0.002,1.0,140.90433661216002,180.0,2.2260233751556022,1.0
33,0.3,0.25,target,0.1297006729849059,0.002,1.0,180.0,147.4093801209397,1.0,2.0724636878173373
33,0.3,0.25,both,0.0864459203050896,0.448,0.0,140.90433661216002,147.4093801209397,2.2260233751556022,2.0724636878173373
33,0.3,0.25,crump,0.16729029289750275,0.002,1.0,179.0,170.0,1.0,1.0
33,0.45,0.25,unweighted,0.1855991674287456,0.002,1.0,180.0,180.0,1.0,1.0
33,0.45,0.25,source,0.14522568706836503,0.002,1.0,140.90433661216002,180.0,2.2260233751556022,1.0
33,0.45,0.25,target,0.14044726002809335,0.002,1.0,180.0,147.4093801209397,1.0,2.0724636878173373
33,0.45,0.25,both,0.09536204227655357,0.19,0.0,140.90433661216002,147.4093801209397,2.2260233751556022,2.0724636878173373
33,0.45,0.25,crump,0.17679750977948755,0.002,1.0,179.0,170.0,1.0,1.0
33,0.6,0.25,unweighted,0.19573555955647007,0.002,1.0,180.0,180.0,1.0,1.0
33,0.6,0.25,source,0.15423063066342538,0.002,1.0,140.90433661216002,180.0,2.2260233751556022,1.0
33,0.6,0.25,target,0.1525220093883547,0.002,1.0,180.0,147.4093801209397,1.0,2.0724636878173373
33,0.6,0.25,both,0.10563664443395775,0.054,0.0,140.90433661216002,147.4093801209397,2.2260233751556022,2.0724636878173373
33,0.6,0.25,crump,0.1874913378882994,0.002,1.0,179.0,170.0,1.0,1.0
34,0.0,0.25,unweighted,0.16089364330894682,0.002,1.0,180.0,180.0,1.0,1.0
34,0.0,0.25,source,0.13504236294830704,0.002,1.0,148.43569654652845,180.0,1.9263117903923528,1.0
34,0.0,0.25,target,0.10719613832525868,0.028,1.0,180.0,146.83826108707893,1.0,2.1337897419882528
34,0.0,0.25,both,0.07847909314489278,0.726,0.0,148.43569654652845,146.83826108707893,1.9263117903923528,2.1337897419882528
34,0.0,0.25,crump,0.1541046639794864,0.002,1.0,176.0,175.0,1.0,1.0
34,0.15,0.25,unweighted,0.16908051268861451,0.002,1.0,180.0,180.0,1.0,1.0
34,0.15,0.25,source,0.1423614942602059,0.002,1.0,148.43569654652845,180.0,1.9263117903923528,1.0
34,0.15,0.25,target,0.1165044385449107,0.006,1.0,180.0,146.83826108707893,1.0,2.1337897419882528
34,0.15,0.25,both,0.08620667135250289,0.454,0.0,148.43569654652845,146.83826108707893,1.9263117903923528,2.1337897419882528
34,0.15,0.25,crump,0.1624915686715144,0.002,1.0,176.0,175.0,1.0,1.0
34,0.3,0.25,unweighted,0.1773410208047554,0.002,1.0,180.0,180.0,1.0,1.0
34,0.3,0.25,source,0.14947358161893023,0.002,1.0,148.43569654652845,180.0,1.9263117903923528,1.0
34,0.3,0.25,target,0.12623977764414673,0.002,1.0,180.0,146.83826108707893,1.0,2.1337897419882528
34,0.3,0.25,both,0.09418378568084698,0.218,0.0,148.43569654652845,146.83826108707893,1.9263117903923528,2.1337897419882528
34,0.3,0.25,crump,0.1709452489820355,0.002,1.0,176.0,175.0,1.0,1.0
34,0.45,0.25,unweighted,0.1857846812604786,0.002,1.0,180.0,180.0,1.0,1.0
34,0.45,0.25,source,0.15739582564031007,0.002,1.0,148.43569654652845,180.0,1.9263117903923528,1.0
34,0.45,0.25,target,0.136284169224189,0.002,1.0,180.0,146.83826108707893,1.0,2.1337897419882528
34,0.45,0.25,both,0.10305953773012394,0.074,0.0,148.43569654652845,146.83826108707893,1.9263117903923528,2.1337897419882528
34,0.45,0.25,crump,0.17963487861570243,0.002,1.0,176.0,175.0,1.0,1.0
34,0.6,0.25,unweighted,0.19486131687242797,0.002,1.0,180.0,180.0,1.0,1.0
34,0.6,0.25,source,0.165836137801898,0.002,1.0,148.43569654652845,180.0,1.9263117903923528,1.0
34,0.6,0.25,target,0.14703992903551275,0.002,1.0,180.0,146.83826108707893,1.0,2.1337897419882528
34,0.6,0.25,both,0.11252106760385316,0.01,1.0,148.43569654652845,146.83826108707893,1.9263117903923528,2.1337897419882528
34,0.6,0.25,crump,0.18897413456249326,0.002,1.0,176.0,175.0,1.0,1.0
35,0.0,0.25,unweighted,0.15072953913275414,0.002,1.0,180.0,180.0,1.0,1.0
35,0.0,0.25,source,0.11839207292632617,0.004,1.0,148.20834618454597,180.0,1.9477849778954444,1.0
35,0.0,0.25,target,0.10617262111242975,0.026,1.0,180.0,150.42114611270063,1.0,1.9510925255149536
35,0.0,0.25,both,0.07286957644447471,0.892,0.0,148.20834618454597,150.42114611270063,1.9477849778954444,1.9510925255149536
35,0.0,0.25,crump,0.14733734410803073,0.002,1.0,179.0,177.0,1.0,1.0
35,0.15,0.25,unweighted,0.15861436137783874,0.002,1.0,180.0,180.0,1.0,1.0
35,0.15,0.25,source,0.1253226906598466,0.002,1.0,148.20834618454597,180.0,1.9477849778954444,1.0
35,0.15,0.25,target,0.11472355321546773,0.004,1.0,180.0,150.42114611270063,1.0,1.9510925255149536
35,0.15,0.25,both,0.07991114298752429,0.71,0.0,148.20834618454597,150.42114611270063,1.9477849778954444,1.9510925255149536
35,0.15,0.25,crump,0.15535261367371694,0.002,1.0,179.0,177.0,1.0,1.0
35,0.3,0.25,unweighted,0.16708789628105475,0.002,1.0,180.0,180.0,1.0,1.0
35,0.3,0.25,source,0.13273434121053032,0.002,1.0,148.20834618454597,180.0,1.9477849778954444,1.0
35,0.3,0.25,target,0.12423801124875661,0.002,1.0,180.0,150.42114611270063,1.0,1.9510925255149536
35,0.3,0.25,both,0.08780218150774707,0.43,0.0,148.20834618454597,150.42114611270063,1.9477849778954444,1.9510925255149536
35,0.3,0.25,crump,0.16393093321532887,0.002,1.0,179.0,177.0,1.0,1.0
35,0.45,0.25,unweighted,0.17583589582380732,0.002,1.0,180.0,180.0,1.0,1.0
35,0.45,0.25,source,0.14060851198917682,0.002,1.0,148.20834618454597,180.0,1.9477849778954444,1.0
35,0.45,0.25,target,0.13417479849877217,0.002,1.0,180.0,150.42114611270063,1.0,1.9510925255149536
35,0.45,0.25,both,0.09637804181588909,0.166,0.0,148.20834618454597,150.42114611270063,1.9477849778954444,1.9510925255149536
35,0.45,0.25,crump,0.17281108548110063,0.002,1.0,179.0,177.0,1.0,1.0
35,0.6,0.25,unweighted,0.18496616464715743,0.002,1.0,180.0,180.0,1.0,1.0
35,0.6,0.25,source,0.14934337359901204,0.002,1.0,148.20834618454597,180.0,1.9477849778954444,1.0
35,0.6,0.25,target,0.14467305818170784,0.002,1.0,180.0,150.42114611270063,1.0,1.9510925255149536
35,0.6,0.25,both,0.10586581825907666,0.034,1.0,148.20834618454597,150.42114611270063,1.9477849778954444,1.9510925255149536
35,0.6,0.25,crump,0.18208954342315348,0.002,1.0,179.0,177.0,1.0,1.0
36,0.0,0.25,unweighted,0.18829810337600977,0.002,1.0,180.0,180.0,1.0,1.0
36,0.0,0.25,source,0.1593716241837697,0.002,1.0,141.89556821789859,180.0,2.094862190565888,1.0
36,0.0,0.25,target,0.12479181684616801,0.004,1.0,180.0,135.48839795750405,1.0,2.1659702407870878
36,0.0,0.25,both,0.09170267044309066,0.278,0.0,141.89556821789859,135.48839795750405,2.094862190565888,2.1659702407870878
36,0.0,0.25,crump,0.16359421630741378,0.002,1.0,163.0,161.0,1.0,1.0
36,0.15,0.25,unweighted,0.19663239883401923,0.002,1.0,180.0,180.0,1.0,1.0
36,0.15,0.25,source,0.16720468068218836,0.002,1.0,141.89556821789859,180.0,2.094862190565888,1.0
36,0.15,0.25,target,0.13490804563702663,0.004,1.0,180.0,135.48839795750405,1.0,2.1659702407870878
36,0.15,0.25,both,0.10044346914898986,0.096,0.0,141.89556821789859,135.48839795750405,2.094862190565888,2.1659702407870878
36,0.15,0.25,crump,0.17286129630123181,0.002,1.0,163.0,161.0,1.0,1.0
36,0.3,0.25,unweighted,0.20410200903063558,0.002,1.0,180.0,180.0,1.0,1.0
36,0.3,0.25,source,0.17415829507749747,0.002,1.0,141.89556821789859,180.0,2.094862190565888,1.0
36,0.3,0.25,target,0.1441685123976062,0.002,1.0,180.0,135.48839795750405,1.0,2.1659702407870878
36,0.3,0.25,both,0.10834192560908809,0.034,1.0,141.89556821789859,135.48839795750405,2.094862190565888,2.1659702407870878
36,0.3,0.25,crump,0.1811535828354154,0.002,1.0,163.0,161.0,1.0,1.0
36,0.45,0.25,unweighted,0.21199136278768482,0.002,1.0,180.0,180.0,1.0,1.0
36,0.45,0.25,source,0.18146342031145524,0.002,1.0,141.89556821789859,180.0,2.094862190565888,1.0
36,0.45,0.25,target,0.15425020656618743,0.002,1.0,180.0,135.48839795750405,1.0,2.1659702407870878
36,0.45,0.25,both,0.11710598059623398,0.012,1.0,141.89556821789859,135.48839795750405,2.094862190565888,2.1659702407870878
36,0.45,0.25,crump,0.18979597321545377,0.002,1.0,163.0,161.0,1.0,1.0
36,0.6,0.25,unweighted,0.21999187814357565,0.002,1.0,180.0,180.0,1.0,1.0
36,0.6,0.25,source,0.18912105130448362,0.002,1.0,141.89556821789859,180.0,2.094862190565888,1.0
36,0.6,0.25,target,0.1644478663468175,0.002,1.0,180.0,135.48839795750405,1.0,2.1659702407870878
36,0.6,0.25,both,0.1263354873451367,0.006,1.0,141.89556821789859,135.48839795750405,2.094862190565888,2.1659702407870878
36,0.6,0.25,crump,0.19871556535381005,0.002,1.0,163.0,161.0,1.0,1.0
37,0.0,0.25,unweighted,0.1652640470202713,0.002,1.0,180.0,180.0,1.0,1.0
37,0.0,0.25,source,0.1364981920773321,0.002,1.0,151.24664055856726,180.0,1.9823251330450407,1.0
37,0.0,0.25,target,0.11448441731934018,0.006,1.0,180.0,147.7472680371206,1.0,1.9475654233427517
37,0.0,0.25,both,0.08367895186383689,0.538,0.0,151.24664055856726,147.7472680371206,1.9823251330450407,1.9475654233427517
37,0.0,0.25,crump,0.16383558400386436,0.002,1.0,179.0,179.0,1.0,1.0
37,0.15,0.25,unweighted,0.1728202874942844,0.002,1.0,180.0,180.0,1.0,1.0
37,0.15,0.25,source,0.14315492089543513,0.002,1.0,151.24664055856726,180.0,1.9823251330450407,1.0
37,0.15,0.25,target,0.12327381328740229,0.004,1.0,180.0,147.7472680371206,1.0,1.9475654233427517
37,0.15,0.25,both,0.09104475625967309,0.29,0.0,151.24664055856726,147.7472680371206,1.9823251330450407,1.9475654233427517
37,0.15,0.25,crump,0.17141860880450738,0.002,1.0,179.0,179.0,1.0,1.0
37,0.3,0.25,unweighted,0.1811382315957933,0.002,1.0,180.0,180.0,1.0,1.0
37,0.3,0.25,source,0.15059217503863678,0.002,1.0,151.24664055856726,180.0,1.9823251330450407,1.0
37,0.3,0.25,target,0.13290591844604643,0.002,1.0,180.0,147.7472680371206,1.0,1.9475654233427517
37,0.3,0.25,both,0.09927569354631505,0.11,0.0,151.24664055856726,147.7472680371206,1.9823251330450407,1.9475654233427517
37,0.3,0.25,crump,0.17977673889885867,0.002,1.0,179.0,179.0,1.0,1.0
37,0.45,0.25,unweighted,0.18954894833104707,0.002,1.0,180.0,180.0,1.0,1.0
37,0.45,0.25,source,0.1580486261900612,0.002,1.0,151.24664055856726,180.0,1.9823251330450407,1.0
37,0.45,0.25,target,0.1428368373598094,0.002,1.0,180.0,147.7472680371206,1.0,1.9475654233427517
37,0.45,0.25,both,0.10776798334848076,0.032,1.0,151.24664055856726,147.7472680371206,1.9823251330450407,1.9475654233427517
37,0.45,0.25,crump,0.18821506180498515,0.002,1.0,179.0,179.0,1.0,1.0
37,0.6,0.25,unweighted,0.19854738130620336,0.002,1.0,180.0,180.0,1.0,1.0
37,0.6,0.25,source,0.16590147817397205,0.002,1.0,151.24664055856726,180.0,1.9823251330450407,1.0
37,0.6,0.25,target,0.15359773870200727,0.002,1.0,180.0,147.7472680371206,1.0,1.9475654233427517
37,0.6,0.25,both,0.11693176673936653,0.006,1.0,151.24664055856726,147.7472680371206,1.9823251330450407,1.9475654233427517
37,0.6,0.25,crump,0.19722624589205068,0.002,1.0,179.0,179.0,1.0,1.0
38,0.0,0.25,unweighted,0.16811602747294618,0.002,1.0,180.0,180.0,1.0,1.0
38,0.0,0.25,source,0.1333537236597771,0.002,1.0,141.76208305823315,180.0,2.1117816008103656,1.0
38,0.0,0.25,target,0.11514315066773058,0.006,1.0,180.0,142.7922179280329,1.0,2.0784606090023687
38,0.0,0.25,both,0.07632254165163294,0.778,0.0,141.76208305823315,142.7922179280329,2.1117816008103656,2.0784606090023687
38,0.0,0.25,crump,0.14385287621770843,0.002,1.0,163.0,165.0,1.0,1.0
38,0.15,0.25,unweighted,0.17707702522481328,0.002,1.0,180.0,180.0,1.0,1.0
38,0.15,0.25,source,0.14092016743543534,0.002,1.0,141.76208305823315,180.0,2.1117816008103656,1.0
38,0.15,0.25,target,0.12563376754316685,0.002,1.0,180.0,142.7922179280329,1.0,2.0784606090023687
38,0.15,0.25,both,0.08465794328747699,0.496,0.0,141.76208305823315,142.7922179280329,2.1117816008103656,2.0784606090023687
38,0.15,0.25,crump,0.1533148088504936,0.002,1.0,163.0,165.0,1.0,1.0
38,0.3,0.25,unweighted,0.18581971212467613,0.002,1.0,180.0,180.0,1.0,1.0
38,0.3,0.25,source,0.14888376339552914,0.002,1.0,141.76208305823315,180.0,2.1117816008103656,1.0
38,0.3,0.25,target,0.13613039026350776,0.002,1.0,180.0,142.7922179280329,1.0,2.0784606090023687
38,0.3,0.25,both,0.09365149353018501,0.206,0.0,141.76208305823315,142.7922179280329,2.1117816008103656,2.0784606090023687
38,0.3,0.25,crump,0.16278965548465707,0.002,1.0,163.0,165.0,1.0,1.0
38,0.45,0.25,unweighted,0.194496214372809,0.002,1.0,180.0,180.0,1.0,1.0
38,0.45,0.25,source,0.15694168836768632,0.002,1.0,141.76208305823315,180.0,2.1117816008103656,1.0
38,0.45,0.25,target,0.14667235113151297,0.002,1.0,180.0,142.7922179280329,1.0,2.0784606090023687
38,0.45,0.25,both,0.10283248833018889,0.064,0.0,141.76208305823315,142.7922179280329,2.1117816008103656,2.0784606090023687
38,0.45,0.25,crump,0.17231484545275905,0.002,1.0,163.0,165.0,1.0,1.0
38,0.6,0.25,unweighted,0.20332826646090535,0.002,1.0,180.0,180.0,1.0,1.0
38,0.6,0.25,source,0.16535900770918655,0.002,1.0,141.76208305823315,180.0,2.1117816008103656,1.0
38,0.6,0.25,target,0.15770804331268168,0.002,1.0,180.0,142.7922179280329,1.0,2.0784606090023687
38,0.6,0.25,both,0.11287618034137743,0.012,1.0,141.76208305823315,142.7922179280329,2.1117816008103656,2.0784606090023687
38,0.6,0.25,crump,0.18215012399253594,0.002,1.0,163.0,165.0,1.0,1.0
39,0.0,0.25,unweighted,0.14646846040999845,0.002,1.0,180.0,180.0,1.0,1.0
39,0.0,0.25,source,0.13037631948356804,0.002,1.0,165.07746175304874,180.0,1.6046997287265299,1.0
39,0.0,0.25,target,0.10748825528730535,0.028,1.0,180.0,160.95392547531065,1.0,1.6957478909486507
39,0.0,0.25,both,0.09010925346298629,0.326,0.0,165.07746175304874,160.95392547531065,1.6046997287265299,1.6957478909486507
39,0.0,0.25,crump,0.14646846040999845,0.002,1.0,180.0,180.0,1.0,1.0
39,0.15,0.25,unweighted,0.1553500438195397,0.002,1.0,180.0,180.0,1.0,1.0
39,0.15,0.25,source,0.13860341550498476,0.002,1.0,165.07746175304874,180.0,1.6046997287265299,1.0
39,0.15,0.25,target,0.11700648653696495,0.006,1.0,180.0,160.95392547531065,1.0,1.6957478909486507
39,0.15,0.25,both,0.09875252562498607,0.084,0.0,165.07746175304874,160.95392547531065,1.6046997287265299,1.6957478909486507
39,0.15,0.25,crump,0.1553500438195397,0.002,1.0,180.0,180.0,1.0,1.0
39,0.3,0.25,unweighted,0.16422181355738458,0.002,1.0,180.0,180.0,1.0,1.0
39,0.3,0.25,source,0.14688581011116883,0.002,1.0,165.07746175304874,180.0,1.6046997287265299,1.0
39,0.3,0.25,target,0.12670291855553495,0.002,1.0,180.0,160.95392547531065,1.0,1.6957478909486507
39,0.3,0.25,both,0.10760629213764035,0.026,1.0,165.07746175304874,160.95392547531065,1.6046997287265299,1.6957478909486507
39,0.3,0.25,crump,0.16422181355738458,0.002,1.0,180.0,180.0,1.0,1.0
39,0.45,0.25,unweighted,0.17370637955342172,0.002,1.0,180.0,180.0,1.0,1.0
39,0.45,0.25,source,0.15584997053260416,0.002,1.0,165.07746175304874,180.0,1.6046997287265299,1.0
39,0.45,0.25,target,0.13714051080233408,0.002,1.0,180.0,160.95392547531065,1.0,1.6957478909486507
39,0.45,0.25,both,0.11725854333374743,0.006,1.0,165.07746175304874,160.95392547531065,1.6046997287265299,1.6957478909486507
39,0.45,0.25,crump,0.17370637955342172,0.002,1.0,180.0,180.0,1.0,1.0
39,0.6,0.25,unweighted,0.18289096079103795,0.002,1.0,180.0,180.0,1.0,1.0
39,0.6,0.25,source,0.16452315078910115,0.002,1.0,165.07746175304874,180.0,1.6046997287265299,1.0
39,0.6,0.25,target,0.1473481448200526,0.002,1.0,180.0,160.95392547531065,1.0,1.6957478909486507
39,0.6,0.25,both,0.12668493895315552,0.002,1.0,165.07746175304874,160.95392547531065,1.6046997287265299,1.6957478909486507
39,0.6,0.25,crump,0.18289096079103795,0.002,1.0,180.0,180.0,1.0,1.0
40,0.0,0.25,unweighted,0.161263781245237,0.002,1.0,180.0,180.0,1.0,1.0
40,0.0,0.25,source,0.12666628446553674,0.002,1.0,143.5356645875364,180.0,2.12058131721118,1.0
40,0.0,0.25,target,0.11077235284270608,0.01,1.0,180.0,146.16406571338894,1.0,2.0565338112482325
40,0.0,0.25,both,0.0738656343035561,0.828,0.0,143.5356645875364,146.16406571338894,2.12058131721118,2.0565338112482325
40,0.0,0.25,crump,0.15525420064063605,0.002,1.0,178.0,175.0,1.0,1.0
40,0.15,0.25,unweighted,0.16935731310013719,0.002,1.0,180.0,180.0,1.0,1.0
40,0.15,0.25,source,0.13393817376677883,0.002,1.0,143.5356645875364,180.0,2.12058131721118,1.0
40,0.15,0.25,target,0.11962627718585654,0.002,1.0,180.0,146.16406571338894,1.0,2.0565338112482325
40,0.15,0.25,both,0.08132005177013904,0.614,0.0,143.5356645875364,146.16406571338894,2.12058131721118,2.0565338112482325
40,0.15,0.25,crump,0.16355829222885787,0.002,1.0,178.0,175.0,1.0,1.0
40,0.3,0.25,unweighted,0.17699133516232282,0.002,1.0,180.0,180.0,1.0,1.0
40,0.3,0.25,source,0.14087028500832988,0.002,1.0,143.5356645875364,180.0,2.12058131721118,1.0
40,0.3,0.25,target,0.12829189540222904,0.002,1.0,180.0,146.16406571338894,1.0,2.0565338112482325
40,0.3,0.25,both,0.08855591109611907,0.372,0.0,143.5356645875364,146.16406571338894,2.12058131721118,2.0565338112482325
40,0.3,0.25,crump,0.17142986327868925,0.002,1.0,178.0,175.0,1.0,1.0
40,0.45,0.25,unweighted,0.18512675182898947,0.002,1.0,180.0,180.0,1.0,1.0
40,0.45,0.25,source,0.1484737386331784,0.002,1.0,143.5356645875364,180.0,2.12058131721118,1.0
40,0.45,0.25,target,0.1376034612112652,0.002,1.0,180.0,146.16406571338894,1.0,2.0565338112482325
40,0.45,0.25,both,0.09663689012737262,0.164,0.0,143.5356645875364,146.16406571338894,2.12058131721118,2.0565338112482325
40,0.45,0.25,crump,0.17981744486029072,0.002,1.0,178.0,175.0,1.0,1.0
40,0.6,0.25,unweighted,0.19361809080170705,0.002,1.0,180.0,180.0,1.0,1.0
40,0.6,0.25,source,0.1568300722324496,0.002,1.0,143.5356645875364,180.0,2.12058131721118,1.0
40,0.6,0.25,target,0.14733760153063746,0.002,1.0,180.0,146.16406571338894,1.0,2.0565338112482325
40,0.6,0.25,both,0.10568361995147452,0.034,1.0,143.5356645875364,146.16406571338894,2.12058131721118,2.0565338112482325
40,0.6,0.25,crump,0.1885671294968796,0.002,1.0,178.0,175.0,1.0,1.0
41,0.0,0.25,unweighted,0.16696740493065082,0.002,1.0,180.0,180.0,1.0,1.0
41,0.0,0.25,source,0.13549248974463327,0.002,1.0,143.08335922837023,180.0,1.9865954044933007,1.0
41,0.0,0.25,target,0.11457298317950235,0.012,1.0,180.0,142.4249387386254,1.0,2.0428498610749237
41,0.0,0.25,both,0.07974586191497297,0.678,0.0,143.08335922837023,142.4249387386254,1.9865954044933007,2.0428498610749237
41,0.0,0.25,crump,0.14353493260813405,0.002,1.0,163.0,165.0,1.0,1.0
41,0.15,0.25,unweighted,0.17672701379362904,0.002,1.0,180.0,180.0,1.0,1.0
41,0.15,0.25,source,0.1446672636624256,0.002,1.0,143.08335922837023,180.0,1.9865954044933007,1.0
41,0.15,0.25,target,0.12557102781085294,0.002,1.0,180.0,142.4249387386254,1.0,2.0428498610749237
41,0.15,0.25,both,0.08966448008306693,0.34,0.0,143.08335922837023,142.4249387386254,1.9865954044933007,2.0428498610749237
41,0.15,0.25,crump,0.154329659315335,0.002,1.0,163.0,165.0,1.0,1.0
41,0.3,0.25,unweighted,0.18637869036732208,0.002,1.0,180.0,180.0,1.0,1.0
41,0.3,0.25,source,0.1538260563119402,0.002,1.0,143.08335922837023,180.0,1.9865954044933007,1.0
41,0.3,0.25,target,0.13670000124543813,0.002,1.0,180.0,142.4249387386254,1.0,2.0428498610749237
41,0.3,0.25,both,0.09966879455746684,0.108,0.0,143.08335922837023,142.4249387386254,1.9865954044933007,2.0428498610749237
41,0.3,0.25,crump,0.1650226063946376,0.002,1.0,163.0,165.0,1.0,1.0
41,0.45,0.25,unweighted,0.19652093716659047,0.002,1.0,180.0,180.0,1.0,1.0
41,0.45,0.25,source,0.16387989564596506,0.002,1.0,143.08335922837023,180.0,1.9865954044933007,1.0
41,0.45,0.25,target,0.14843604074949127,0.002,1.0,180.0,142.4249387386254,1.0,2.0428498610749237
41,0.45,0.25,both,0.1108193475412067,0.014,1.0,143.08335922837023,142.4249387386254,1.9865954044933007,2.0428498610749237
41,0.45,0.25,crump,0.17619373957677717,0.002,1.0,163.0,165.0,1.0,1.0
41,0.6,0.25,unweighted,0.20714756896814512,0.002,1.0,180.0,180.0,1.0,1.0
41,0.6,0.25,source,0.17489939592932044,0.002,1.0,143.08335922837023,180.0,1.9865954044933007,1.0
41,0.6,0.25,target,0.1610386475797854,0.002,1.0,180.0,142.4249387386254,1.0,2.0428498610749237
41,0.6,0.25,both,0.12320148222768038,0.002,1.0,143.08335922837023,142.4249387386254,1.9865954044933007,2.0428498610749237
41,0.6,0.25,crump,0.1880936755742419,0.002,1.0,163.0,165.0,1.0,1.0
42,0.0,0.25,unweighted,0.16521771738302088,0.002,1.0,180.0,180.0,1.0,1.0
42,0.0,0.25,source,0.13904916527554684,0.002,1.0,151.91658749868608,180.0,1.919054472530948,1.0
42,0.0,0.25,target,0.11493994127890146,0.002,1.0,180.0,149.8281429146517,1.0,2.0436186108835517
42,0.0,0.25,both,0.08606223164674344,0.49,0.0,151.91658749868608,149.8281429146517,1.919054472530948,2.0436186108835517
42,0.0,0.25,crump,0.16438022832992316,0.002,1.0,180.0,179.0,1.0,1.0
42,0.15,0.25,unweighted,0.17252753962810546,0.002,1.0,180.0,180.0,1.0,1.0
