repeat,experiment,lambda_value,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
82,power,0.5,both,0.10555498570984662,0.06,0.0,139.49712008165315,137.37066414870458,2.268657480872383,2.22975553341525
82,power,0.75,both,0.14109142426920437,0.002,1.0,159.0901721996307,157.53481102987942,1.5811515564112972,1.5805366807223826
82,power,1.0,both,0.2082276510821521,0.002,1.0,180.0,180.0,1.0,1.0
83,calibration,-1.0,unweighted,0.17241731824417011,0.002,1.0,180.0,180.0,1.0,1.0
83,calibration,0.0,both,0.02875397208918699,1.0,0.0,92.97968518394667,93.27146097631005,5.973851468321651,5.17433033955786
83,calibration,0.25,both,0.0453416343612413,1.0,0.0,118.01054095902884,115.81532604045506,3.2416129329114782,3.0620532693389206
83,calibration,0.5,both,0.06591813983830913,0.95,0.0,135.82214402749995,133.34890323619877,2.213549484442204,2.1686571703991757
83,calibration,0.75,both,0.09689039012336881,0.156,0.0,154.35959727354276,153.3509692690604,1.5954533085430906,1.5923857858138046
83,calibration,1.0,both,0.17241731824417011,0.002,1.0,180.0,180.0,1.0,1.0
83,power,-1.0,unweighted,0.19270248151958544,0.002,1.0,180.0,180.0,1.0,1.0
83,power,0.0,both,0.039634434916909524,1.0,0.0,92.97968518394667,93.27146097631005,5.973851468321651,5.17433033955786
83,power,0.25,both,0.06090643722187862,0.972,0.0,118.01054095902884,115.81532604045506,3.2416129329114782,3.0620532693389206
83,power,0.5,both,0.08515595553922159,0.524,0.0,135.82214402749995,133.34890323619877,2.213549484442204,2.1686571703991757
83,power,0.75,both,0.11867204930202598,0.008,1.0,154.35959727354276,153.3509692690604,1.5954533085430906,1.5923857858138046
83,power,1.0,both,0.19270248151958544,0.002,1.0,180.0,180.0,1.0,1.0
84,calibration,-1.0,unweighted,0.1683994970278921,0.002,1.0,180.0,180.0,1.0,1.0
84,calibration,0.0,both,0.04099665372470665,1.0,0.0,101.93595560725164,107.45195575713787,5.543334555785839,3.5736445976741273
84,calibration,0.25,both,0.057821577591842914,0.998,0.0,125.35519726146413,125.6496019270441,3.0363820018831786,2.5102012088848316
84,calibration,0.5,both,0.07823779620034177,0.726,0.0,142.7017078998177,142.2434888277354,2.086394919737716,1.9103432776266167
84,calibration,0.75,both,0.10754668697643963,0.026,1.0,160.41195425527758,160.6622154026592,1.5161775835855402,1.4660910627014658
84,calibration,1.0,both,0.1683994970278921,0.002,1.0,180.0,180.0,1.0,1.0
84,power,-1.0,unweighted,0.19090375609663163,0.002,1.0,180.0,180.0,1.0,1.0
84,power,0.0,both,0.05805366090323578,0.996,0.0,101.93595560725164,107.45195575713787,5.543334555785839,3.5736445976741273
84,power,0.25,both,0.07831988022759524,0.724,0.0,125.35519726146413,125.6496019270441,3.0363820018831786,2.5102012088848316
84,power,0.5,both,0.1012772472982924,0.06,0.0,142.7017078998177,142.2434888277354,2.086394919737716,1.9103432776266167
84,power,0.75,both,0.1319396410217733,0.002,1.0,160.41195425527758,160.6622154026592,1.5161775835855402,1.4660910627014658
84,power,1.0,both,0.19090375609663163,0.002,1.0,180.0,180.0,1.0,1.0
85,calibration,-1.0,unweighted,0.16808031931108064,0.002,1.0,180.0,180.0,1.0,1.0
85,calibration,0.0,both,0.04402482147309451,1.0,0.0,97.38048512214485,108.76898113154117,6.443656284315703,3.935347399894089
85,calibration,0.25,both,0.0646986437891705,0.98,0.0,127.35141279557769,130.6001519904073,3.1592175943660648,2.5930338771288013
85,calibration,0.5,both,0.08631323126182966,0.48,0.0,145.97717618949756,147.38952420885838,2.0947348211555625,1.908893599170893
85,calibration,0.75,both,0.11477356946906456,0.016,1.0,163.4278592966452,164.12866331550546,1.4976155542683356,1.4416002425589163
85,calibration,1.0,both,0.16808031931108064,0.002,1.0,180.0,180.0,1.0,1.0
85,power,-1.0,unweighted,0.19169742417314434,0.002,1.0,180.0,180.0,1.0,1.0
85,power,0.0,both,0.06128870264620622,0.984,0.0,97.38048512214485,108.76898113154117,6.443656284315703,3.935347399894089
85,power,0.25,both,0.08662981017150914,0.478,0.0,127.35141279557769,130.6001519904073,3.1592175943660648,2.5930338771288013
85,power,0.5,both,0.11091781089600519,0.03,1.0,145.97717618949756,147.38952420885838,2.0947348211555625,1.908893599170893
85,power,0.75,both,0.1405100821217155,0.002,1.0,163.4278592966452,164.12866331550546,1.4976155542683356,1.4416002425589163
85,power,1.0,both,0.19169742417314434,0.002,1.0,180.0,180.0,1.0,1.0
86,calibration,-1.0,unweighted,0.1580333752476757,0.002,1.0,180.0,180.0,1.0,1.0
86,calibration,0.0,both,0.04587245224206578,1.0,0.0,114.53663139823449,121.76419149432482,4.765611293565413,4.402969126569302
86,calibration,0.25,both,0.06447377871449422,0.96,0.0,137.6428656890006,140.3133768679574,2.7316165520879747,2.632289067568888
86,calibration,0.5,both,0.08525039178306837,0.452,0.0,154.23768591826735,154.24225179038888,1.905212225521028,1.869816005047487
86,calibration,0.75,both,0.11244636264333621,0.002,1.0,169.00980014227963,168.1244672610427,1.4061226754703233,1.3989868464788786
86,calibration,1.0,both,0.15803337524767563,0.002,1.0,180.0,180.0,1.0,1.0
86,power,-1.0,unweighted,0.1778594269166286,0.002,1.0,180.0,180.0,1.0,1.0
86,power,0.0,both,0.060250296230150754,0.98,0.0,114.53663139823449,121.76419149432482,4.765611293565413,4.402969126569302
86,power,0.25,both,0.0820809865297031,0.556,0.0,137.6428656890006,140.3133768679574,2.7316165520879747,2.632289067568888
86,power,0.5,both,0.10504082602846512,0.038,1.0,154.23768591826735,154.24225179038888,1.905212225521028,1.869816005047487
86,power,0.75,both,0.1333789895816495,0.002,1.0,169.00980014227963,168.1244672610427,1.4061226754703233,1.3989868464788786
86,power,1.0,both,0.1778594269166286,0.002,1.0,180.0,180.0,1.0,1.0
87,calibration,-1.0,unweighted,0.1686498304374333,0.002,1.0,180.0,180.0,1.0,1.0
87,calibration,0.0,both,0.039822344237349344,1.0,0.0,96.89501083423241,103.91678579160907,5.753479185542726,5.879248469650766
87,calibration,0.25,both,0.06023171524574217,0.978,0.0,124.70768499085615,130.36743112118788,3.047184489225709,3.070576004569004
87,calibration,0.5,both,0.08269534778808227,0.612,0.0,143.71136440236643,148.0897119391361,2.075456340649281,2.06434806341363
87,calibration,0.75,both,0.11282557844019452,0.018,1.0,162.5241755089105,164.97091910056722,1.500810498103423,1.4825061949139677
87,calibration,1.0,both,0.1686498304374333,0.002,1.0,180.0,180.0,1.0,1.0
87,power,-1.0,unweighted,0.19283504896357262,0.002,1.0,180.0,180.0,1.0,1.0
87,power,0.0,both,0.055081133994978174,0.986,0.0,96.89501083423241,103.91678579160907,5.753479185542726,5.879248469650766
87,power,0.25,both,0.08036042995365437,0.672,0.0,124.70768499085615,130.36743112118788,3.047184489225709,3.070576004569004
87,power,0.5,both,0.10599867671976676,0.066,0.0,143.71136440236643,148.0897119391361,2.075456340649281,2.06434806341363
87,power,0.75,both,0.1377607950983556,0.002,1.0,162.5241755089105,164.97091910056722,1.500810498103423,1.4825061949139677
87,power,1.0,both,0.19283504896357262,0.002,1.0,180.0,180.0,1.0,1.0
88,calibration,-1.0,unweighted,0.1599631439567139,0.002,1.0,180.0,180.0,1.0,1.0
88,calibration,0.0,both,0.04739884425099922,1.0,0.0,120.46438371836885,114.07343298457,4.935410981596646,3.489586348508944
88,calibration,0.25,both,0.06568419633941212,0.968,0.0,141.82287763792758,133.9902348722226,2.773124899282428,2.3925827260008563
88,calibration,0.5,both,0.08636913643522927,0.434,0.0,156.57404244390975,150.5317703726862,1.9111823623656832,1.8053164156936106
88,calibration,0.75,both,0.1138543506685413,0.006,1.0,169.69303871514055,167.00913432191518,1.4031985227088837,1.389843350670836
88,calibration,1.0,both,0.1599631439567139,0.002,1.0,180.0,180.0,1.0,1.0
88,power,-1.0,unweighted,0.17893453741807652,0.002,1.0,180.0,180.0,1.0,1.0
88,power,0.0,both,0.06158801927886498,0.98,0.0,120.46438371836885,114.07343298457,4.935410981596646,3.489586348508944
88,power,0.25,both,0.08280097063779286,0.574,0.0,141.82287763792758,133.9902348722226,2.773124899282428,2.3925827260008563
88,power,0.5,both,0.10541908370073512,0.042,1.0,156.57404244390975,150.5317703726862,1.9111823623656832,1.8053164156936106
88,power,0.75,both,0.13386566244127318,0.002,1.0,169.69303871514055,167.00913432191518,1.4031985227088837,1.389843350670836
88,power,1.0,both,0.17893453741807652,0.002,1.0,180.0,180.0,1.0,1.0
89,calibration,-1.0,unweighted,0.1605809137326627,0.002,1.0,180.0,180.0,1.0,1.0
89,calibration,0.0,both,0.0305113692651916,1.0,0.0,93.86382715076888,96.64823856243179,5.2019665892280225,5.846626165693953
89,calibration,0.25,both,0.046019971818442744,1.0,0.0,118.09399853349595,123.22507496387831,3.0225594184591875,3.1572982509789704
89,calibration,0.5,both,0.0649063712229158,0.966,0.0,137.15245193098048,140.5125386654649,2.1245135816385354,2.148683271933376
89,calibration,0.75,both,0.09322237263041847,0.22,0.0,157.15057080302125,158.29742198588085,1.5532565659002322,1.5496138143886702
89,calibration,1.0,both,0.1605809137326627,0.002,1.0,180.0,180.0,1.0,1.0
89,power,-1.0,unweighted,0.1825855557460753,0.002,1.0,180.0,180.0,1.0,1.0
89,power,0.0,both,0.043085065992834334,1.0,0.0,93.86382715076888,96.64823856243179,5.2019665892280225,5.846626165693953
89,power,0.25,both,0.06276728203516066,0.97,0.0,118.09399853349595,123.22507496387831,3.0225594184591875,3.1572982509789704
89,power,0.5,both,0.08496118986068928,0.514,0.0,137.15245193098048,140.5125386654649,2.1245135816385354,2.148683271933376
89,power,0.75,both,0.11572930633626495,0.006,1.0,157.15057080302125,158.29742198588085,1.5532565659002322,1.5496138143886702
89,power,1.0,both,0.18258555574607527,0.002,1.0,180.0,180.0,1.0,1.0
90,calibration,-1.0,unweighted,0.16688392775491542,0.002,1.0,180.0,180.0,1.0,1.0
90,calibration,0.0,both,0.03742313214077211,1.0,0.0,95.79055115407864,105.43443281633104,7.52082512917745,4.365456249507925
90,calibration,0.25,both,0.05692574314979493,0.996,0.0,127.08151889999515,127.62561215709333,3.346293027795706,2.7353200776703366
90,calibration,0.5,both,0.07790302948779662,0.764,0.0,144.8625670521485,144.35677703885085,2.1581927418452143,1.9754278879823426
90,calibration,0.75,both,0.1071447327773888,0.036,1.0,162.07727512858503,161.75205323134986,1.5232053760553386,1.4757451037045934
90,calibration,1.0,both,0.16688392775491542,0.002,1.0,180.0,180.0,1.0,1.0
90,power,-1.0,unweighted,0.1881208981100442,0.002,1.0,180.0,180.0,1.0,1.0
90,power,0.0,both,0.05059862388038429,0.998,0.0,95.79055115407864,105.43443281633104,7.52082512917745,4.365456249507925
90,power,0.25,both,0.07457436131714427,0.82,0.0,127.08151889999515,127.62561215709333,3.346293027795706,2.7353200776703366
90,power,0.5,both,0.09850842440041566,0.164,0.0,144.8625670521485,144.35677703885085,2.1581927418452143,1.9754278879823426
90,power,0.75,both,0.12960762926446404,0.002,1.0,162.07727512858503,161.75205323134986,1.5232053760553386,1.4757451037045934
90,power,1.0,both,0.1881208981100442,0.002,1.0,180.0,180.0,1.0,1.0
91,calibration,-1.0,unweighted,0.1462303726566072,0.002,1.0,180.0,180.0,1.0,1.0
91,calibration,0.0,both,0.03257810420372624,1.0,0.0,96.35205705039328,109.8960909913999,9.116392038499699,4.639148596163864
91,calibration,0.25,both,0.050377587801910914,1.0,0.0,132.68783886010812,131.87314846267844,3.4582227440411932,2.7530042972401345
91,calibration,0.5,both,0.06932446292592848,0.93,0.0,150.27354001177545,148.7646842198386,2.1440667757311016,1.9483473914583618
91,calibration,0.75,both,0.09560009039065431,0.176,0.0,166.33944998632168,165.24567518802976,1.4898905849908362,1.4438913879588606
91,calibration,1.0,both,0.1462303726566072,0.002,1.0,180.0,180.0,1.0,1.0
91,power,-1.0,unweighted,0.167094016727633,0.002,1.0,180.0,180.0,1.0,1.0
91,power,0.0,both,0.04288817347662008,1.0,0.0,96.35205705039328,109.8960909913999,9.116392038499699,4.639148596163864
91,power,0.25,both,0.06515752502778248,0.964,0.0,132.68783886010812,131.87314846267844,3.4582227440411932,2.7530042972401345
91,power,0.5,both,0.08735914462632802,0.41,0.0,150.27354001177545,148.7646842198386,2.1440667757311016,1.9483473914583618
91,power,0.75,both,0.11610989433508064,0.004,1.0,166.33944998632168,165.24567518802976,1.4898905849908362,1.4438913879588606
91,power,1.0,both,0.16709401672763297,0.002,1.0,180.0,180.0,1.0,1.0
92,calibration,-1.0,unweighted,0.16257386450236244,0.002,1.0,180.0,180.0,1.0,1.0
92,calibration,0.0,both,0.033618451789848104,1.0,0.0,92.92467411268488,90.14004164676771,6.8765046427732175,6.760766948861452
92,calibration,0.25,both,0.0530410215746835,1.0,0.0,123.82143090034772,124.87653368511808,3.2817641680068013,3.2715869894109244
92,calibration,0.5,both,0.07416101438160268,0.856,0.0,142.851961094705,143.69551075820655,2.1583532430143384,2.1516816498029363
92,calibration,0.75,both,0.10328205273988372,0.054,0.0,161.31670483349976,161.63834662550218,1.5317440933263964,1.5274648076103707
92,calibration,1.0,both,0.16257386450236244,0.002,1.0,180.0,180.0,1.0,1.0
92,power,-1.0,unweighted,0.18534079789666208,0.002,1.0,180.0,180.0,1.0,1.0
92,power,0.0,both,0.046284983603545854,1.0,0.0,92.92467411268488,90.14004164676771,6.8765046427732175,6.760766948861452
92,power,0.25,both,0.07089037191505038,0.892,0.0,123.82143090034772,124.87653368511808,3.2817641680068013,3.2715869894109244
92,power,0.5,both,0.09557165972005273,0.172,0.0,142.851961094705,143.69551075820655,2.1583532430143384,2.1516816498029363
92,power,0.75,both,0.1269567016719732,0.002,1.0,161.31670483349976,161.63834662550218,1.5317440933263964,1.5274648076103707
92,power,1.0,both,0.18534079789666208,0.002,1.0,180.0,180.0,1.0,1.0
93,calibration,-1.0,unweighted,0.13981562452370067,0.002,1.0,180.0,180.0,1.0,1.0
93,calibration,0.0,both,0.04121514621971299,1.0,0.0,118.24747501334963,119.14452833620254,3.941442628479076,5.174959768498987
93,calibration,0.25,both,0.05608486235777903,1.0,0.0,138.14758944267533,142.1160675040313,2.5101640998073442,2.8093169136810863
93,calibration,0.5,both,0.07294181928470876,0.88,0.0,153.32269281608296,156.4781812163332,1.8314299488169348,1.9168636697376642
93,calibration,0.75,both,0.09615733465091467,0.16,0.0,167.92265000624184,169.195509342719,1.3891121025363453,1.404712893902458
93,calibration,1.0,both,0.13981562452370067,0.002,1.0,180.0,180.0,1.0,1.0
93,power,-1.0,unweighted,0.1646621980262155,0.002,1.0,180.0,180.0,1.0,1.0
93,power,0.0,both,0.05891878359296136,0.994,0.0,118.24747501334963,119.14452833620254,3.941442628479076,5.174959768498987
93,power,0.25,both,0.07746567896894438,0.76,0.0,138.14758944267533,142.1160675040313,2.5101640998073442,2.8093169136810863
93,power,0.5,both,0.09693375199395546,0.154,0.0,153.32269281608296,156.4781812163332,1.8314299488169348,1.9168636697376642
93,power,0.75,both,0.12178260219922112,0.002,1.0,167.92265000624184,169.195509342719,1.3891121025363453,1.404712893902458
93,power,1.0,both,0.1646621980262155,0.002,1.0,180.0,180.0,1.0,1.0
94,calibration,-1.0,unweighted,0.16503219878829445,0.002,1.0,180.0,180.0,1.0,1.0
94,calibration,0.0,both,0.03086947300119779,1.0,0.0,91.20264312093423,98.53840824670692,6.185987848445479,4.8884706706228895
94,calibration,0.25,both,0.04886202888077784,1.0,0.0,118.92405782905651,122.08864332761581,3.2272324263691345,2.944784379616571
94,calibration,0.5,both,0.06921431780329534,0.918,0.0,137.63483902814033,139.7283850620151,2.184083409634497,2.0868779443954737
94,calibration,0.75,both,0.09811136390282924,0.126,0.0,156.8734214820452,158.00491788541916,1.569662599653345,1.5352676319314302
94,calibration,1.0,both,0.16503219878829445,0.002,1.0,180.0,180.0,1.0,1.0
94,power,-1.0,unweighted,0.18643300468678553,0.002,1.0,180.0,180.0,1.0,1.0
94,power,0.0,both,0.04250572263521206,1.0,0.0,91.20264312093423,98.53840824670692,6.185987848445479,4.8884706706228895
94,power,0.25,both,0.06567576611305666,0.96,0.0,118.92405782905651,122.08864332761581,3.2272324263691345,2.944784379616571
94,power,0.5,both,0.08976632443869009,0.35,0.0,137.63483902814033,139.7283850620151,2.184083409634497,2.0868779443954737
94,power,0.75,both,0.12112571037909334,0.002,1.0,156.8734214820452,158.00491788541916,1.569662599653345,1.5352676319314302
94,power,1.0,both,0.18643300468678553,0.002,1.0,180.0,180.0,1.0,1.0
95,calibration,-1.0,unweighted,0.17794243731900625,0.002,1.0,180.0,180.0,1.0,1.0
95,calibration,0.0,both,0.03364556561054521,1.0,0.0,86.4581511975663,75.46749667905681,6.501095125486094,8.710803284193934
95,calibration,0.25,both,0.0550245105741272,0.994,0.0,117.2256906993518,112.9863611350496,3.362271702439055,3.6798397993890313
95,calibration,0.5,both,0.07742367063987785,0.758,0.0,137.02670187624253,133.50533674944953,2.2480003142280607,2.351086064790586
95,calibration,0.75,both,0.10775599708885603,0.02,1.0,156.0033379746196,153.16851593731948,1.5964531737389023,1.6396865710327726
95,calibration,1.0,both,0.17794243731900625,0.002,1.0,180.0,180.0,1.0,1.0
95,power,-1.0,unweighted,0.20118595679012347,0.002,1.0,180.0,180.0,1.0,1.0
95,power,0.0,both,0.047981093037230804,0.996,0.0,86.4581511975663,75.46749667905681,6.501095125486094,8.710803284193934
95,power,0.25,both,0.07482650384863099,0.814,0.0,117.2256906993518,112.9863611350496,3.362271702439055,3.6798397993890313
95,power,0.5,both,0.10087131807529823,0.108,0.0,137.02670187624253,133.50533674944953,2.2480003142280607,2.351086064790586
95,power,0.75,both,0.13351656639281786,0.002,1.0,156.0033379746196,153.16851593731948,1.5964531737389023,1.6396865710327726
95,power,1.0,both,0.20118595679012347,0.002,1.0,180.0,180.0,1.0,1.0
96,calibration,-1.0,unweighted,0.17172305574607533,0.002,1.0,180.0,180.0,1.0,1.0
96,calibration,0.0,both,0.027285884403688506,1.0,0.0,77.32608386959225,92.66331974457312,10.586582285929834,4.794765229901145
96,calibration,0.25,both,0.04836407648367757,1.0,0.0,118.69085632311076,117.64413205585572,3.8223785706113795,2.9408411065057507
96,calibration,0.5,both,0.0708076215396359,0.882,0.0,139.89728574242375,136.20977126037428,2.342394489928646,2.105674080884347
96,calibration,0.75,both,0.10252165979009345,0.058,0.0,159.93976974304942,155.8504752046951,1.5966063668969104,1.5558082871059176
96,calibration,1.0,both,0.17172305574607533,0.002,1.0,180.0,180.0,1.0,1.0
96,power,-1.0,unweighted,0.19302268518518523,0.002,1.0,180.0,180.0,1.0,1.0
96,power,0.0,both,0.037508178492993954,1.0,0.0,77.32608386959225,92.66331974457312,10.586582285929834,4.794765229901145
96,power,0.25,both,0.06460581672081397,0.96,0.0,118.69085632311076,117.64413205585572,3.8223785706113795,2.9408411065057507
96,power,0.5,both,0.09109971148539579,0.304,0.0,139.89728574242375,136.20977126037428,2.342394489928646,2.105674080884347
96,power,0.75,both,0.12548516750358793,0.004,1.0,159.93976974304942,155.8504752046951,1.5966063668969104,1.5558082871059176
96,power,1.0,both,0.1930226851851852,0.002,1.0,180.0,180.0,1.0,1.0
97,calibration,-1.0,unweighted,0.14141191319920743,0.002,1.0,180.0,180.0,1.0,1.0
97,calibration,0.0,both,0.03595384982684339,1.0,0.0,109.07959587774829,120.48656814155714,4.586075744288935,3.836135468271375
97,calibration,0.25,both,0.05131800718831778,0.998,0.0,132.22716557459785,139.4156723960219,2.718465955335684,2.5049424664882607
97,calibration,0.5,both,0.06901351381787654,0.928,0.0,148.9407492425405,154.0832136352321,1.9287884697613489,1.8366141218341572
97,calibration,0.75,both,0.09364649962867018,0.214,0.0,165.4236433007273,167.97711278679196,1.4352225262060903,1.3927281045936646
97,calibration,1.0,both,0.14141191319920743,0.002,1.0,180.0,180.0,1.0,1.0
97,power,-1.0,unweighted,0.16447661560737692,0.002,1.0,180.0,180.0,1.0,1.0
97,power,0.0,both,0.05000890015426085,1.0,0.0,109.07959587774829,120.48656814155714,4.586075744288935,3.836135468271375
97,power,0.25,both,0.06933035460004815,0.912,0.0,132.22716557459785,139.4156723960219,2.718465955335684,2.5049424664882607
97,power,0.5,both,0.0900886423696022,0.33,0.0,148.9407492425405,154.0832136352321,1.9287884697613489,1.8366141218341572
97,power,0.75,both,0.1168721781232174,0.006,1.0,165.4236433007273,167.97711278679196,1.4352225262060903,1.3927281045936646
97,power,1.0,both,0.16447661560737692,0.002,1.0,180.0,180.0,1.0,1.0
98,calibration,-1.0,unweighted,0.17028461934156378,0.002,1.0,180.0,180.0,1.0,1.0
98,calibration,0.0,both,0.03487090355680875,1.0,0.0,90.21358985820869,88.69920708942036,7.800452871011716,6.944686310506786
98,calibration,0.25,both,0.05586466675617973,0.992,0.0,122.85722039925516,119.68251626588459,3.470255439205627,3.343235956358865
98,calibration,0.5,both,0.07741001529237276,0.738,0.0,141.26835271133356,139.15404486017607,2.2304479242167816,2.206204572797029
98,calibration,0.75,both,0.10659259183457051,0.024,1.0,158.52529788975423,158.15663181539975,1.5667995336930503,1.566183496994256
98,calibration,1.0,both,0.17028461934156378,0.002,1.0,180.0,180.0,1.0,1.0
98,power,-1.0,unweighted,0.1906644795000762,0.002,1.0,180.0,180.0,1.0,1.0
98,power,0.0,both,0.047470589905505595,1.0,0.0,90.21358985820869,88.69920708942036,7.800452871011716,6.944686310506786
98,power,0.25,both,0.073660603435042,0.832,0.0,122.85722039925516,119.68251626588459,3.470255439205627,3.343235956358865
98,power,0.5,both,0.09838657894730857,0.124,0.0,141.26835271133356,139.15404486017607,2.2304479242167816,2.206204572797029
98,power,0.75,both,0.12927592561652074,0.002,1.0,158.52529788975423,158.15663181539975,1.5667995336930503,1.566183496994256
98,power,1.0,both,0.1906644795000762,0.002,1.0,180.0,180.0,1.0,1.0
99,calibration,-1.0,unweighted,0.16445591754305744,0.002,1.0,180.0,180.0,1.0,1.0
99,calibration,0.0,both,0.048491276562890484,0.998,0.0,111.70097232081393,111.86473863412708,5.689587028933529,3.821192363233292
99,calibration,0.25,both,0.06778816783861229,0.942,0.0,136.68427160089232,132.33772849143168,2.9664337621556065,2.520084939295482
99,calibration,0.5,both,0.0883974349734265,0.396,0.0,152.48324869349085,148.67790022471866,1.9954738768385158,1.865488364482033
99,calibration,0.75,both,0.11537553933854018,0.002,1.0,166.9790199916551,164.87405671786811,1.4441154291997724,1.419928991039529
99,calibration,1.0,both,0.16445591754305744,0.002,1.0,180.0,180.0,1.0,1.0
99,power,-1.0,unweighted,0.18541912532388355,0.002,1.0,180.0,180.0,1.0,1.0
99,power,0.0,both,0.06362607751940465,0.96,0.0,111.70097232081393,111.86473863412708,5.689587028933529,3.821192363233292
99,power,0.25,both,0.08654643372631962,0.46,0.0,136.68427160089232,132.33772849143168,2.9664337621556065,2.520084939295482
99,power,0.5,both,0.10950340824502411,0.02,1.0,152.48324869349085,148.67790022471866,1.9954738768385158,1.865488364482033
99,power,0.75,both,0.1376771658681512,0.002,1.0,166.9790199916551,164.87405671786811,1.4441154291997724,1.419928991039529
99,power,1.0,both,0.18541912532388355,0.002,1.0,180.0,180.0,1.0,1.0
