repeat,scenario,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
91,source_only,source,0.08436155264125651,0.528,0.0,163.0030742450255,180.0,1.6897267651031114,1.0
91,source_only,target,0.09273528246851856,0.252,0.0,180.0,171.97980234044684,1.0,1.5037563374145448
91,source_only,both,0.07042463732841682,0.94,0.0,163.0030742450255,171.97980234044684,1.6897267651031114,1.5037563374145448
91,target_only,unweighted,0.12648775434385004,0.002,1.0,180.0,180.0,1.0,1.0
91,target_only,source,0.11431312858280734,0.008,1.0,173.20561264423898,180.0,1.5342337497817025,1.0
91,target_only,target,0.09519300951633951,0.144,0.0,180.0,165.63068969080007,1.0,1.5739336977051077
91,target_only,both,0.08375971059578007,0.532,0.0,173.20561264423898,165.63068969080007,1.5342337497817025,1.5739336977051077
91,both_sides,unweighted,0.15062327389117514,0.002,1.0,180.0,180.0,1.0,1.0
91,both_sides,source,0.12291855159691503,0.002,1.0,149.67061628571622,180.0,1.99307287535243,1.0
91,both_sides,target,0.10281890635654356,0.052,0.0,180.0,148.75150859895814,1.0,1.904910714187869
91,both_sides,both,0.0738136413043709,0.846,0.0,149.67061628571622,148.75150859895814,1.99307287535243,1.904910714187869
92,source_only,unweighted,0.11397854652491998,0.004,1.0,180.0,180.0,1.0,1.0
92,source_only,source,0.08785409560077442,0.402,0.0,164.83388933554733,180.0,1.6021525532639347,1.0
92,source_only,target,0.1019215418837156,0.052,0.0,180.0,173.47328574720987,1.0,1.5605929011841366
92,source_only,both,0.07615530546440723,0.808,0.0,164.83388933554733,173.47328574720987,1.6021525532639347,1.5605929011841366
92,target_only,unweighted,0.1326196616369456,0.002,1.0,180.0,180.0,1.0,1.0
92,target_only,source,0.12485734288491375,0.002,1.0,176.03831119018255,180.0,1.3793654423869282,1.0
92,target_only,target,0.10734399225700911,0.018,1.0,180.0,170.8020955083303,1.0,1.4244817003786894
92,target_only,both,0.09938839095733343,0.086,0.0,176.03831119018255,170.8020955083303,1.3793654423869282,1.4244817003786894
92,both_sides,unweighted,0.16043998914037494,0.002,1.0,180.0,180.0,1.0,1.0
92,both_sides,source,0.13064558328618925,0.002,1.0,151.86501516902447,180.0,1.8715283822710571,1.0
92,both_sides,target,0.12080030043994326,0.002,1.0,180.0,155.1259118499834,1.0,1.772026823253886
92,both_sides,both,0.0890794712063179,0.368,0.0,151.86501516902447,155.1259118499834,1.8715283822710571,1.772026823253886
93,source_only,unweighted,0.09193513660265204,0.208,0.0,180.0,180.0,1.0,1.0
93,source_only,source,0.06639106619621331,0.982,0.0,164.8210038235765,180.0,1.683019907178308,1.0
93,source_only,target,0.08073227401791569,0.626,0.0,180.0,173.6391447702021,1.0,1.4907240459567066
93,source_only,both,0.056392923686978014,0.998,0.0,164.8210038235765,173.6391447702021,1.683019907178308,1.4907240459567066
93,target_only,unweighted,0.14063508802011887,0.002,1.0,180.0,180.0,1.0,1.0
93,target_only,source,0.130362746916011,0.002,1.0,170.2847537271438,180.0,1.6931827298659279,1.0
93,target_only,target,0.09612862865321188,0.172,0.0,180.0,158.66538716370928,1.0,1.7290311679743338
93,target_only,both,0.0858669300562597,0.478,0.0,170.2847537271438,158.66538716370928,1.6931827298659279,1.7290311679743338
93,both_sides,unweighted,0.16504773281511964,0.002,1.0,180.0,180.0,1.0,1.0
93,both_sides,source,0.13890090536351452,0.002,1.0,144.76445880201538,180.0,2.1306692331362935,1.0
93,both_sides,target,0.10578069518313354,0.036,1.0,180.0,143.88117209229773,1.0,2.0337165249468963
93,both_sides,both,0.07792413092993278,0.72,0.0,144.76445880201538,143.88117209229773,2.1306692331362935,2.0337165249468963
94,source_only,unweighted,0.09982788446883098,0.07,0.0,180.0,180.0,1.0,1.0
94,source_only,source,0.08429299337747453,0.542,0.0,172.44576150750808,180.0,1.4071612383947052,1.0
94,source_only,target,0.09036985753192664,0.304,0.0,180.0,176.72044494206241,1.0,1.3462894412367197
94,source_only,both,0.07522653264103556,0.844,0.0,172.44576150750808,176.72044494206241,1.4071612383947052,1.3462894412367197
94,target_only,unweighted,0.1468392508763908,0.002,1.0,180.0,180.0,1.0,1.0
94,target_only,source,0.13915152396182592,0.002,1.0,173.93251612091618,180.0,1.462647735718884,1.0
94,target_only,target,0.10713463752161556,0.018,1.0,180.0,163.0602995668207,1.0,1.6270856528512136
94,target_only,both,0.09904513215807101,0.096,0.0,173.93251612091618,163.0602995668207,1.462647735718884,1.6270856528512136
94,both_sides,unweighted,0.1571856919676879,0.002,1.0,180.0,180.0,1.0,1.0
94,both_sides,source,0.1350859223026144,0.002,1.0,154.68870823629155,180.0,1.8104355560026173,1.0
94,both_sides,target,0.10472614275024893,0.032,1.0,180.0,150.7054473478041,1.0,1.8843179211570962
94,both_sides,both,0.08137071889979715,0.626,0.0,154.68870823629155,150.7054473478041,1.8104355560026173,1.8843179211570962
95,source_only,unweighted,0.08878685794848346,0.324,0.0,180.0,180.0,1.0,1.0
95,source_only,source,0.0637325827083419,0.982,0.0,164.4781304385672,180.0,1.765985972752191,1.0
95,source_only,target,0.0766741891681249,0.786,0.0,180.0,173.11514036346463,1.0,1.584989092089759
95,source_only,both,0.05291631863679853,1.0,0.0,164.4781304385672,173.11514036346463,1.765985972752191,1.584989092089759
95,target_only,unweighted,0.13198823064319465,0.002,1.0,180.0,180.0,1.0,1.0
95,target_only,source,0.12256451949514309,0.002,1.0,173.161164148211,180.0,1.6817829631364967,1.0
95,target_only,target,0.09319462887877143,0.226,0.0,180.0,162.67664335904175,1.0,1.703356530839536
95,target_only,both,0.08415304595601913,0.54,0.0,173.161164148211,162.67664335904175,1.6817829631364967,1.703356530839536
95,both_sides,unweighted,0.15820533264746228,0.002,1.0,180.0,180.0,1.0,1.0
95,both_sides,source,0.13549589613727642,0.002,1.0,150.24682273098546,180.0,2.113308890995471,1.0
95,both_sides,target,0.10491799044541017,0.034,1.0,180.0,148.8335436924536,1.0,2.02391355740118
95,both_sides,both,0.07938535900549425,0.72,0.0,150.24682273098546,148.8335436924536,2.113308890995471,2.02391355740118
96,source_only,unweighted,0.13055826379362903,0.002,1.0,180.0,180.0,1.0,1.0
96,source_only,source,0.09531364420915847,0.186,0.0,151.52648237864776,180.0,1.8399428491494374,1.0
96,source_only,target,0.10921325858343535,0.02,1.0,180.0,165.304881716607,1.0,1.7859428383182172
96,source_only,both,0.0753467437908667,0.806,0.0,151.52648237864776,165.304881716607,1.8399428491494374,1.7859428383182172
96,target_only,unweighted,0.15465960028959,0.002,1.0,180.0,180.0,1.0,1.0
96,target_only,source,0.1396782245761229,0.002,1.0,166.14998201654973,180.0,1.685534507477355,1.0
96,target_only,target,0.10623045730753218,0.03,1.0,180.0,152.80440823586662,1.0,1.8026938132343295
96,target_only,both,0.09015761335077922,0.334,0.0,166.14998201654973,152.80440823586662,1.685534507477355,1.8026938132343295
96,both_sides,unweighted,0.16899213915561653,0.002,1.0,180.0,180.0,1.0,1.0
96,both_sides,source,0.13425064396028744,0.002,1.0,139.50125527502348,180.0,2.1029714823246812,1.0
96,both_sides,target,0.11400286473691355,0.004,1.0,180.0,140.65837959699596,1.0,2.072561916478366
96,both_sides,both,0.07551308549296351,0.826,0.0,139.50125527502348,140.65837959699596,2.1029714823246812,2.072561916478366
97,source_only,unweighted,0.11046930631763452,0.01,1.0,180.0,180.0,1.0,1.0
97,source_only,source,0.08806832229846798,0.39,0.0,165.56927595660414,180.0,1.603921687313139,1.0
97,source_only,target,0.09689629003680356,0.134,0.0,180.0,173.01265873619747,1.0,1.5350072105285673
97,source_only,both,0.07526840892214737,0.836,0.0,165.56927595660414,173.01265873619747,1.603921687313139,1.5350072105285673
97,target_only,unweighted,0.15070127838744093,0.002,1.0,180.0,180.0,1.0,1.0
97,target_only,source,0.14340099567574857,0.002,1.0,173.6140380014271,180.0,1.5025924649896523,1.0
97,target_only,target,0.10956047182481493,0.006,1.0,180.0,162.57308399655253,1.0,1.6633304197608085
97,target_only,both,0.10180451006322629,0.058,0.0,173.6140380014271,162.57308399655253,1.5025924649896523,1.6633304197608085
97,both_sides,unweighted,0.17048067367779302,0.002,1.0,180.0,180.0,1.0,1.0
97,both_sides,source,0.14723712763126115,0.002,1.0,152.05207816297883,180.0,1.9136737203861032,1.0
97,both_sides,target,0.11697137063389301,0.006,1.0,180.0,147.2960426769692,1.0,1.9771538003298084
97,both_sides,both,0.09162635260430892,0.318,0.0,152.05207816297883,147.2960426769692,1.9136737203861032,1.9771538003298084
98,source_only,unweighted,0.12979953513183967,0.002,1.0,180.0,180.0,1.0,1.0
98,source_only,source,0.09868847636326865,0.128,0.0,158.0978411586449,180.0,1.7859718488563192,1.0
98,source_only,target,0.11252041228438063,0.01,1.0,180.0,170.21805145238895,1.0,1.574353675395472
98,source_only,both,0.08251891515692719,0.56,0.0,158.0978411586449,170.21805145238895,1.7859718488563192,1.574353675395472
98,target_only,unweighted,0.15154075598231978,0.002,1.0,180.0,180.0,1.0,1.0
98,target_only,source,0.13694122930106647,0.002,1.0,168.21162972088692,180.0,1.6767653376906178,1.0
98,target_only,target,0.1111751885896606,0.016,1.0,180.0,158.64197763901686,1.0,1.699599768205947
98,target_only,both,0.095350487179853,0.186,0.0,168.21162972088692,158.64197763901686,1.6767653376906178,1.699599768205947
98,both_sides,unweighted,0.17302537913427832,0.002,1.0,180.0,180.0,1.0,1.0
98,both_sides,source,0.13987171770641177,0.002,1.0,140.72048201095816,180.0,2.1642854172110035,1.0
98,both_sides,target,0.12080245651968197,0.006,1.0,180.0,143.53376882634808,1.0,2.028703819875921
98,both_sides,both,0.08434622341614523,0.512,0.0,140.72048201095816,143.53376882634808,2.1642854172110035,2.028703819875921
99,source_only,unweighted,0.12132992779301935,0.002,1.0,180.0,180.0,1.0,1.0
99,source_only,source,0.0822116276534974,0.646,0.0,149.49862661279764,180.0,1.8783572131677846,1.0
99,source_only,target,0.10368896576925424,0.054,0.0,180.0,164.61685191178276,1.0,1.82292247018501
99,source_only,both,0.06661043009338852,0.956,0.0,149.49862661279764,164.61685191178276,1.8783572131677846,1.82292247018501
99,target_only,unweighted,0.13949879210486205,0.002,1.0,180.0,180.0,1.0,1.0
99,target_only,source,0.12937927029526916,0.002,1.0,171.83236486305083,180.0,1.5082603035263358,1.0
99,target_only,target,0.1010690733201367,0.064,0.0,180.0,160.40585597705976,1.0,1.7079021204888134
99,target_only,both,0.09090313904681079,0.312,0.0,171.83236486305083,160.40585597705976,1.5082603035263358,1.7079021204888134
99,both_sides,unweighted,0.17061287532388358,0.002,1.0,180.0,180.0,1.0,1.0
99,both_sides,source,0.13831600636356425,0.002,1.0,141.5299871409711,180.0,2.0682907494237384,1.0
99,both_sides,target,0.11746187573607798,0.004,1.0,180.0,141.45229655949774,1.0,2.131972343636498
99,both_sides,both,0.0827378924409957,0.57,0.0,141.5299871409711,141.45229655949774,2.0682907494237384,2.131972343636498
