repeat,overlap_severity,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
36,0.2,both,0.07207780714196596,0.925,0.0,175.81734085733592,170.01132004136514,1.3530186406548481,1.471675033149447
36,0.2,crump,0.09706714010821521,0.14,0.0,180.0,180.0,1.0,1.0
36,0.2,overlap,0.09395536643135814,0.21,0.0,179.83363781246095,178.95429457474123,0.24999862503205575,0.24999999552900945
36,0.3,unweighted,0.10278564719554945,0.06,0.0,180.0,180.0,1.0,1.0
36,0.3,source,0.09125129306197385,0.33,0.0,171.61704211553294,180.0,1.507261760755757,1.0
36,0.3,target,0.07769104713260985,0.755,0.0,180.0,158.4028539423683,1.0,1.7125562373771552
36,0.3,both,0.06756619375778004,0.95,0.0,171.61704211553294,158.4028539423683,1.507261760755757,1.7125562373771552
36,0.3,crump,0.10278564719554945,0.06,0.0,180.0,180.0,1.0,1.0
36,0.3,overlap,0.096584840382274,0.18,0.0,179.28660641694685,176.25041380917648,0.24999984569567404,0.24999985941481015
36,0.4,unweighted,0.11008582723670174,0.015,1.0,180.0,180.0,1.0,1.0
36,0.4,source,0.09529809022618203,0.17,0.0,166.89502914932805,180.0,1.6513994322053691,1.0
36,0.4,target,0.07624905515828498,0.76,0.0,180.0,145.38018622841898,1.0,1.9449876874753373
36,0.4,both,0.06356658453359687,0.97,0.0,166.89502914932805,145.38018622841898,1.6513994322053691,1.9449876874753373
36,0.4,crump,0.11008582723670174,0.015,1.0,180.0,180.0,1.0,1.0
36,0.4,overlap,0.09842509120748116,0.1,0.0,178.1760164099537,172.17217347410107,0.2499954400154058,0.24997843724089053
37,0.0,unweighted,0.08900422001219327,0.33,0.0,180.0,180.0,1.0,1.0
37,0.0,source,0.08743435029861302,0.395,0.0,179.70015255353678,180.0,1.124106424904366,1.0
37,0.0,target,0.08565592150667457,0.44,0.0,180.0,179.63923900247042,1.0,1.1322194433428372
37,0.0,both,0.08410663494760269,0.525,0.0,179.70015255353678,179.63923900247042,1.124106424904366,1.1322194433428372
37,0.0,crump,0.08900422001219327,0.33,0.0,180.0,180.0,1.0,1.0
37,0.0,overlap,0.089377770839887,0.33,0.0,179.99892399412857,179.9983977442769,0.24999999719666688,0.24999998356191502
37,0.1,unweighted,0.09847525148605396,0.085,0.0,180.0,180.0,1.0,1.0
37,0.1,source,0.09270286872619193,0.24,0.0,176.9727105495681,180.0,1.3889823606888454,1.0
37,0.1,target,0.08431908193194385,0.45,0.0,180.0,173.81641542317018,1.0,1.4468676989562728
37,0.1,both,0.07888309825599944,0.745,0.0,176.9727105495681,173.81641542317018,1.3889823606888454,1.4468676989562728
37,0.1,crump,0.09847525148605396,0.085,0.0,180.0,180.0,1.0,1.0
37,0.1,overlap,0.09697760263085387,0.125,0.0,179.89447635591134,179.5097722826761,0.24999985205384473,0.2499999983399897
37,0.2,unweighted,0.10148222165066301,0.03,1.0,180.0,180.0,1.0,1.0
37,0.2,source,0.09250575434167416,0.225,0.0,173.30885123319985,180.0,1.5761520028354958,1.0
37,0.2,target,0.08011698212162455,0.655,0.0,180.0,163.66552251442414,1.0,1.6933351615031949
37,0.2,both,0.07190697662768952,0.9,0.0,173.30885123319985,163.66552251442414,1.5761520028354958,1.6933351615031949
37,0.2,crump,0.10148222165066301,0.03,1.0,180.0,180.0,1.0,1.0
37,0.2,overlap,0.09710666954899595,0.125,0.0,179.5021706063843,177.29186192205694,0.24999988026583964,0.24999888146746857
37,0.3,unweighted,0.11301413942234416,0.01,1.0,180.0,180.0,1.0,1.0
37,0.3,source,0.10103486478852683,0.055,0.0,168.56385578414248,180.0,1.761539188917641,1.0
37,0.3,target,0.08211515227486482,0.595,0.0,180.0,150.44537486043436,1.0,1.9420431289698723
37,0.3,both,0.07154485666072416,0.9,0.0,168.56385578414248,150.44537486043436,1.761539188917641,1.9420431289698723
37,0.3,crump,0.11237368190143382,0.01,1.0,180.0,179.0,1.0,1.0
37,0.3,overlap,0.10540393504157194,0.015,1.0,178.59497652860577,173.33806858677443,0.2499987457216716,0.2499998828641251
37,0.4,unweighted,0.12175685775796373,0.005,1.0,180.0,180.0,1.0,1.0
37,0.4,source,0.10655817966711795,0.035,1.0,162.0287381086428,180.0,1.98168785318204,1.0
37,0.4,target,0.083787491839378,0.565,0.0,180.0,135.16605456652763,1.0,2.132346468345576
37,0.4,both,0.07052408254429252,0.905,0.0,162.0287381086428,135.16605456652763,1.98168785318204,2.132346468345576
37,0.4,crump,0.12006534366763769,0.005,1.0,180.0,178.0,1.0,1.0
37,0.4,overlap,0.11052380860256233,0.015,1.0,176.69920223099882,167.28554099322878,0.24999833227644333,0.24999791006189517
38,0.0,unweighted,0.06734253448407256,0.95,0.0,180.0,180.0,1.0,1.0
38,0.0,source,0.06933458296432718,0.935,0.0,179.88938103545803,180.0,1.0765088224602857,1.0
38,0.0,target,0.06878237938589823,0.935,0.0,180.0,179.89858994028828,1.0,1.0547691939222967
38,0.0,both,0.07080031698886531,0.9,0.0,179.88938103545803,179.89858994028828,1.0765088224602857,1.0547691939222967
38,0.0,crump,0.06734253448407256,0.95,0.0,180.0,180.0,1.0,1.0
38,0.0,overlap,0.06769952451176176,0.95,0.0,179.99983527160836,179.9999171373614,0.24999999977532558,0.24999999816480095
38,0.1,unweighted,0.08448020880963268,0.56,0.0,180.0,180.0,1.0,1.0
38,0.1,source,0.07958376363791535,0.705,0.0,178.67732511314833,180.0,1.2659106873051318,1.0
38,0.1,target,0.07574080801928024,0.775,0.0,180.0,177.89422765013262,1.0,1.2067679656458825
38,0.1,both,0.07101814093026515,0.865,0.0,178.67732511314833,177.89422765013262,1.2659106873051318,1.2067679656458825
38,0.1,crump,0.08448020880963268,0.56,0.0,180.0,180.0,1.0,1.0
38,0.1,overlap,0.08400848715197601,0.58,0.0,179.9760988199226,179.94437278471577,0.24999996857827095,0.2499999163588442
38,0.2,unweighted,0.09244625723975004,0.215,0.0,180.0,180.0,1.0,1.0
38,0.2,source,0.08165809900507486,0.655,0.0,174.78044272729616,180.0,1.5204985138066283,1.0
38,0.2,target,0.0750876935500881,0.785,0.0,180.0,170.0081080108964,1.0,1.456720789707733
38,0.2,both,0.06516464309754563,0.98,0.0,174.78044272729616,170.0081080108964,1.5204985138066283,1.456720789707733
38,0.2,crump,0.09244625723975004,0.215,0.0,180.0,180.0,1.0,1.0
38,0.2,overlap,0.08954210383146585,0.34,0.0,179.64112788226333,179.09646454736028,0.24999922080809675,0.24999872656158675
38,0.3,unweighted,0.09791810413808871,0.11,0.0,180.0,180.0,1.0,1.0
38,0.3,source,0.08232414440711884,0.61,0.0,169.56542568121446,180.0,1.7349436207399167,1.0
38,0.3,target,0.07347740404391387,0.845,0.0,180.0,158.6286632266015,1.0,1.7042504124927809
38,0.3,both,0.05935263916102472,0.995,0.0,169.56542568121446,158.6286632266015,1.7349436207399167,1.7042504124927809
38,0.3,crump,0.09791810413808871,0.11,0.0,180.0,180.0,1.0,1.0
38,0.3,overlap,0.09097823922647863,0.31,0.0,178.65248985701336,176.6221353323942,0.24999998845079463,0.2499986476955098
38,0.4,unweighted,0.10907590211095869,0.015,1.0,180.0,180.0,1.0,1.0
38,0.4,source,0.08830929708951503,0.375,0.0,163.4450648470692,180.0,1.940429454096418,1.0
38,0.4,target,0.07709135867062739,0.795,0.0,180.0,145.59069933657295,1.0,1.9570986220455757
38,0.4,both,0.05883861006937294,1.0,0.0,163.4450648470692,145.59069933657295,1.940429454096418,1.9570986220455757
38,0.4,crump,0.10853598869899211,0.02,1.0,179.0,180.0,1.0,1.0
38,0.4,overlap,0.09767590615848767,0.105,0.0,176.83979171373034,172.37328281937386,0.24999999968286005,0.2499994852271274
39,0.0,unweighted,0.06569331275720165,0.945,0.0,180.0,180.0,1.0,1.0
39,0.0,source,0.062126611741113565,0.995,0.0,179.2506005239214,180.0,1.1670747377981678,1.0
39,0.0,target,0.06223913539977253,0.99,0.0,180.0,179.3403789479261,1.0,1.1543083295071292
39,0.0,both,0.05877687586556488,0.995,0.0,179.2506005239214,179.3403789479261,1.1670747377981678,1.1543083295071292
39,0.0,crump,0.06569331275720165,0.945,0.0,180.0,180.0,1.0,1.0
39,0.0,overlap,0.06595055099958107,0.95,0.0,179.99450103348195,179.99537652364538,0.24999999990179822,0.2499999451517612
39,0.1,unweighted,0.074857390260631,0.82,0.0,180.0,180.0,1.0,1.0
39,0.1,source,0.06626609708654838,0.96,0.0,176.0074995085115,180.0,1.3835056418249942,1.0
39,0.1,target,0.06326804718949727,0.98,0.0,180.0,173.75451207232328,1.0,1.3917119258781712
39,0.1,both,0.055283057169284805,1.0,0.0,176.0074995085115,173.75451207232328,1.3835056418249942,1.3917119258781712
39,0.1,crump,0.074857390260631,0.82,0.0,180.0,180.0,1.0,1.0
39,0.1,overlap,0.07306559065391731,0.885,0.0,179.84318846324757,179.41730580466685,0.24999955457016948,0.24999905359482977
39,0.2,unweighted,0.08457244894071025,0.48,0.0,180.0,180.0,1.0,1.0
39,0.2,source,0.07121572652287705,0.89,0.0,170.88192170366617,180.0,1.5826789649683974,1.0
39,0.2,target,0.06432878853880472,0.975,0.0,180.0,163.25833271165396,1.0,1.6444315123901623
39,0.2,both,0.0523082005309183,1.0,0.0,170.88192170366617,163.25833271165396,1.5826789649683974,1.6444315123901623
39,0.2,crump,0.08457244894071025,0.48,0.0,180.0,180.0,1.0,1.0
39,0.2,overlap,0.07859792308610997,0.745,0.0,179.184903582344,176.93984342874805,0.24999985917713785,0.24999669293334642
39,0.3,unweighted,0.0937530940405426,0.185,0.0,180.0,180.0,1.0,1.0
39,0.3,source,0.07668150544005053,0.79,0.0,167.07789639835013,180.0,1.7051588386237528,1.0
39,0.3,target,0.06579668705092759,0.95,0.0,180.0,152.63850840212152,1.0,1.8215093559461035
39,0.3,both,0.05143072501204055,1.0,0.0,167.07789639835013,152.63850840212152,1.7051588386237528,1.8215093559461035
39,0.3,crump,0.0937530940405426,0.185,0.0,180.0,180.0,1.0,1.0
39,0.3,overlap,0.08391758375023983,0.51,0.0,178.34726467954198,173.44261047247642,0.24999933032975308,0.24999410115925946
39,0.4,unweighted,0.10260864959609817,0.025,1.0,180.0,180.0,1.0,1.0
39,0.4,source,0.08034529752026077,0.69,0.0,159.18556405523927,180.0,1.928670384975208,1.0
39,0.4,target,0.06685759823469598,0.965,0.0,180.0,137.57694095285672,1.0,2.119713105793416
39,0.4,both,0.04870774552495456,1.0,0.0,159.18556405523927,137.57694095285672,1.928670384975208,2.119713105793416
39,0.4,crump,0.0981969106671064,0.11,0.0,179.0,175.0,1.0,1.0
39,0.4,overlap,0.0869200339123567,0.39,0.0,175.8228275153354,167.0366579113788,0.24999360597492223,0.24999525404979828
